,seq_id,source,type,start,end,score,strand,phase,attributes,Dbxref,ID,Name,Note,Parent,copy_num_ID,coverage,description,end_range,exception,extra_copy_number,gbkey,gene,gene_biotype,gene_synonym,inference,inframe_stop_codon,matches_ref_protein,missing_start_codon,missing_stop_codon,partial,product,protein_id,sequence_ID,start_range,tag,transcript_id,transl_except,valid_ORF,valid_ORFs
274237,chr21,Liftoff,exon,42449678,42449848,.,+,.,"ID=exon-NM_003274.5-20;Parent=rna-NM_003274.5;Dbxref=Ensembl:ENST00000291574.9,GeneID:7109,GenBank:NM_003274.5,HGNC:HGNC:11868,MIM:602103;gbkey=mRNA;gene=TRAPPC10;product=trafficking protein particle complex subunit 10%2C transcript variant 1;tag=MANE Select;transcript_id=NM_003274.5;extra_copy_number=0","Ensembl:ENST00000291574.9,GeneID:7109,GenBank:NM_003274.5,HGNC:HGNC:11868,MIM:602103",exon-NM_003274.5-20,,,rna-NM_003274.5,,,,,,0,mRNA,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10%2C transcript variant 1,,,,MANE Select,NM_003274.5,,,
274238,chr21,Liftoff,exon,42453971,42454148,.,+,.,"ID=exon-NM_003274.5-21;Parent=rna-NM_003274.5;Dbxref=Ensembl:ENST00000291574.9,GeneID:7109,GenBank:NM_003274.5,HGNC:HGNC:11868,MIM:602103;gbkey=mRNA;gene=TRAPPC10;product=trafficking protein particle complex subunit 10%2C transcript variant 1;tag=MANE Select;transcript_id=NM_003274.5;extra_copy_number=0","Ensembl:ENST00000291574.9,GeneID:7109,GenBank:NM_003274.5,HGNC:HGNC:11868,MIM:602103",exon-NM_003274.5-21,,,rna-NM_003274.5,,,,,,0,mRNA,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10%2C transcript variant 1,,,,MANE Select,NM_003274.5,,,
274239,chr21,Liftoff,exon,42458392,42458586,.,+,.,"ID=exon-NM_003274.5-22;Parent=rna-NM_003274.5;Dbxref=Ensembl:ENST00000291574.9,GeneID:7109,GenBank:NM_003274.5,HGNC:HGNC:11868,MIM:602103;gbkey=mRNA;gene=TRAPPC10;product=trafficking protein particle complex subunit 10%2C transcript variant 1;tag=MANE Select;transcript_id=NM_003274.5;extra_copy_number=0","Ensembl:ENST00000291574.9,GeneID:7109,GenBank:NM_003274.5,HGNC:HGNC:11868,MIM:602103",exon-NM_003274.5-22,,,rna-NM_003274.5,,,,,,0,mRNA,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10%2C transcript variant 1,,,,MANE Select,NM_003274.5,,,
274240,chr21,Liftoff,exon,42458907,42462167,.,+,.,"ID=exon-NM_003274.5-23;Parent=rna-NM_003274.5;Dbxref=Ensembl:ENST00000291574.9,GeneID:7109,GenBank:NM_003274.5,HGNC:HGNC:11868,MIM:602103;gbkey=mRNA;gene=TRAPPC10;product=trafficking protein particle complex subunit 10%2C transcript variant 1;tag=MANE Select;transcript_id=NM_003274.5;extra_copy_number=0","Ensembl:ENST00000291574.9,GeneID:7109,GenBank:NM_003274.5,HGNC:HGNC:11868,MIM:602103",exon-NM_003274.5-23,,,rna-NM_003274.5,,,,,,0,mRNA,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10%2C transcript variant 1,,,,MANE Select,NM_003274.5,,,
274241,chr21,Liftoff,CDS,42368118,42368184,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274242,chr21,Liftoff,CDS,42387705,42387786,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274243,chr21,Liftoff,CDS,42393407,42393542,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274244,chr21,Liftoff,CDS,42407894,42408090,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274245,chr21,Liftoff,CDS,42411312,42411507,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274246,chr21,Liftoff,CDS,42414717,42414828,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274247,chr21,Liftoff,CDS,42419152,42419399,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274248,chr21,Liftoff,CDS,42429938,42430084,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274249,chr21,Liftoff,CDS,42430653,42430767,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274250,chr21,Liftoff,CDS,42432166,42432242,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274251,chr21,Liftoff,CDS,42433307,42433398,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274252,chr21,Liftoff,CDS,42435178,42435318,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274253,chr21,Liftoff,CDS,42435629,42435741,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274254,chr21,Liftoff,CDS,42438402,42438916,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274255,chr21,Liftoff,CDS,42439736,42439877,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274256,chr21,Liftoff,CDS,42442416,42442574,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274257,chr21,Liftoff,CDS,42443313,42443542,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274258,chr21,Liftoff,CDS,42445447,42445547,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274259,chr21,Liftoff,CDS,42447537,42447663,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274260,chr21,Liftoff,CDS,42449678,42449848,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274261,chr21,Liftoff,CDS,42453971,42454148,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274262,chr21,Liftoff,CDS,42458392,42458586,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274263,chr21,Liftoff,CDS,42458907,42459145,.,+,.,"ID=cds-NP_003265.3;Parent=rna-NM_003274.5;Dbxref=CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103;Name=NP_003265.3;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=TRAPPC10;product=trafficking protein particle complex subunit 10 isoform a;protein_id=NP_003265.3;tag=MANE Select;extra_copy_number=0","CCDS:CCDS13704.1,Ensembl:ENSP00000291574.4,GeneID:7109,GenBank:NP_003265.3,HGNC:HGNC:11868,MIM:602103",cds-NP_003265.3,NP_003265.3,isoform a is encoded by transcript variant 1,rna-NM_003274.5,,,,,,0,CDS,TRAPPC10,,,,,,,,,trafficking protein particle complex subunit 10 isoform a,NP_003265.3,,,MANE Select,,,,
274264,chr21,Liftoff,gene,42463009,42486796,.,+,.,"ID=gene-PWP2;Dbxref=GeneID:5822,HGNC:HGNC:9711,MIM:601475;Name=PWP2;description=PWP2 small subunit processome component;gbkey=Gene;gene=PWP2;gene_biotype=protein_coding;gene_synonym=EHOC-17,PWP2H,UTP1;coverage=1.0;sequence_ID=0.998;valid_ORFs=1;extra_copy_number=0;copy_num_ID=gene-PWP2_0","GeneID:5822,HGNC:HGNC:9711,MIM:601475",gene-PWP2,PWP2,,,gene-PWP2_0,1.0,PWP2 small subunit processome component,,,0,Gene,PWP2,protein_coding,"EHOC-17,PWP2H,UTP1",,,,,,,,,0.998,,,,,,1
274265,chr21,Liftoff,mRNA,42463009,42486796,.,+,.,"ID=rna-NM_005049.3;Parent=gene-PWP2;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;Name=NM_005049.3;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;matches_ref_protein=False;valid_ORF=True;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",rna-NM_005049.3,NM_005049.3,,gene-PWP2,,,,,,0,mRNA,PWP2,,,,,False,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,True,
274266,chr21,Liftoff,exon,42463009,42463044,.,+,.,"ID=exon-NM_005049.3-1;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-1,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274267,chr21,Liftoff,exon,42464594,42464706,.,+,.,"ID=exon-NM_005049.3-2;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-2,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274268,chr21,Liftoff,exon,42469363,42469457,.,+,.,"ID=exon-NM_005049.3-3;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-3,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274269,chr21,Liftoff,exon,42469789,42469888,.,+,.,"ID=exon-NM_005049.3-4;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-4,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274270,chr21,Liftoff,exon,42470235,42470378,.,+,.,"ID=exon-NM_005049.3-5;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-5,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
